pvalue,rsq,rsq_a,rsq_diff,coeff,size,var_name,var_descr
2.5965426302348407e-74,0.29545153230489374,"(0.29410289909188658,)",0.0013486332130071554,-0.36171235626221493,6282.0,ADRTCR42,SAQ 12 MOS: MADE APPT ROUTINE MED CARE
1.3420416670182517e-08,0.23664396768772178,"(0.23478928609473781,)",0.0018546815929839644,0.059918890652608504,4952.0,ADRTWW42,SAQ 12 MOS: GOT MED APPT WHEN WANTED
1.2881883874984286e-181,0.34865176102342488,"(0.34740496267157939,)",0.0012467983518454906,0.11535659286607435,6282.0,ADAPPT42,SAQ 12 MOS: # VISITS TO MED OFF FOR CARE
2.7730933844022411e-44,0.2561140353574809,"(0.25445110101029189,)",0.0016629343471890046,-0.28073167445248071,5381.0,ADNDCR42,"SAQ 12MOS: NEED ANY CARE, TEST, TREATMNT"
5.666141475260105e-05,0.23003464229193371,"(0.22790717641753888,)",0.0021274658743948294,0.051731330198238598,4356.0,ADEGMC42,SAQ 12MOS: EASY GETTING NEEDED MED CARE
0.33173381857894113,0.22827185611692435,"(0.22656951462306463,)",0.001702341493859727,0.011332499175732086,5453.0,ADLIST42,SAQ 12 MOS: DOCTOR LISTENED TO YOU
0.091127632243133,0.22895651964961927,"(0.2272650165848652,)",0.0016915030647540741,0.01995604086692768,5483.0,ADEXPL42,SAQ 12 MOS: DOC EXPLAINED SO UNDERSTOOD
0.94507418942420318,0.22854667549720609,"(0.2268511736851121,)",0.0016955018120939913,-0.00083232235608309219,5473.0,ADRESP42,SAQ 12 MOS: DR SHOWED RESPECT
0.82899623117609078,0.22865717748400305,"(0.22696067567495026,)",0.0016965018090527861,-0.0023637747300570646,5469.0,ADPRTM42,SAQ 12 MOS: DR SPENT ENUF TIME WITH YOU
9.9746340078618668e-21,0.24012856689496143,"(0.23842831382815921,)",0.0017002530668022153,-0.19435419754385497,5376.0,ADINST42,SAQ 12 MOS: DR GAVE SPCIFC INSTRCTNS
0.66761128422188265,0.22332358773595851,"(0.22119034970730933,)",0.0021332380286491759,0.006166548650939534,4382.0,ADEZUN42,SAQ 12 MOS: DR GIVEN INSTR. EZ UNDRSTD
0.087222307294658796,0.22280723280822445,"(0.22067208784341186,)",0.0021351449648125964,-0.012736786026437042,4381.0,ADTLHW42,SAQ 12 MOS: DR ASKED R DESC HOW FOLLOW
1.1795171098867584e-36,0.25057941245765059,"(0.24890160517210802,)",0.0016778072855425652,-0.20352202953172122,5373.0,ADFFRM42,SAQ 12 MOS: HAD TO FILL OUT/SIGN FORMS
0.18644998412454339,0.23196244389833731,"(0.22911258283673552,)",0.0028498610616017883,0.011112364009528201,3247.0,ADFHLP42,SAQ 12 MOS: OFFRD HELP FILLING OUT FORMS
0.20823524848032146,0.22736411994197714,"(0.22565253962802179,)",0.001711580313955352,0.0056857360240073502,5430.0,ADHECR42,SAQ 12 MOS: RATING OF HEALTH CARE
0.7322597503285917,0.25802196798905597,"(0.25661581884437312,)",0.0014061491446828445,0.0072218306605331371,6345.0,ADSMOK42,SAQ: CURRENTLY SMOKE
2.4877691782442159e-10,0.28009350061820215,"(0.27138495425471254,)",0.008708546363489611,-0.22110616285144455,1005.0,ADNSMK42,SAQ 12MOS: DR ADVISED TO QUIT SMOKING
1.4553705714586856e-16,0.26539196353798356,"(0.2639991216296973,)",0.0013928419082862575,-0.33878562687192837,6342.0,ADDRBP42,SAQ 2 YRS: DR CHECKED BLOOD PRESSURE
4.8102237336600587e-127,0.3210874143327509,"(0.3197932203648387,)",0.0012941939679121939,-0.3726627361445688,6308.0,ADSPEC42,SAQ 12 MOS: NEEDED TO SEE SPECIALIST
4.6241904355138882e-13,0.20124891969061576,"(0.19815698002490201,)",0.0030919396657137499,0.088122958729064213,3113.0,ADSPRF42,SAQ 12MOS: HOW ESY GETTING SPEC REFERRAL
6.6927903171921832e-12,0.26340779763620359,"(0.26202235775714944,)",0.0013854398790541511,0.063026583430351155,6393.0,ADGENH42,SAQ: HEALTH IN GENERAL SF-12V2
1.058077667308993e-23,0.26909048993376605,"(0.26771767507685651,)",0.0013728148569095433,-0.12568088906342212,6402.0,ADDAYA42,SAQ: HLTH LIMITS MOD ACTIVITIES SF-12V2
1.4677459864256755e-16,0.26465848385049751,"(0.26327734467475883,)",0.0013811391757386771,-0.098981695125744271,6402.0,ADCLIM42,SAQ: HLTH LIMITS CLIMBING STAIRS SF-12V2
1.8171961460327805e-24,0.26964548772756214,"(0.26827457357970208,)",0.0013709141478600584,-0.07188622782093744,6406.0,ADPALS42,SAQ 4WKS:ACCMP LESS B/C PHY PRBS SF-12V2
1.1237871370999872e-25,0.27003240204053669,"(0.26866135630951249,)",0.0013710457310242008,-0.075892075649875754,6402.0,ADPWLM42,SAQ 4WKS:WORK LIMT B/C PHY PROBS SF-12V2
8.4082132640995004e-10,0.26247199379232355,"(0.26108674788928832,)",0.0013852459030352371,-0.044602295087663571,6402.0,ADMALS42,SAQ 4WKS:ACCMP LESS B/C MNT PRBS SF-12V2
1.2962701451496966e-06,0.26047579631321871,"(0.25907341160331965,)",0.0014023847098990627,-0.036882887506930445,6341.0,ADMWLM42,SAQ 4WKS:WORK LIMT B/C MNT PROBS SF-12V2
3.9500476682028329e-17,0.26801137286096266,"(0.26663566988121823,)",0.0013757029797444309,0.060824660718885488,6398.0,ADPAIN42,SAQ 4WKS:PAIN LIMITS NORMAL WORK SF-12V2
7.3317675974927993e-09,0.26223325989820001,"(0.26085059538449995,)",0.0013826645137000604,0.047141606980500364,6416.0,ADCAPE42,SAQ 4WKS: FELT CALM/PEACEFUL SF-12V2
1.469796026882834e-18,0.26723979788667951,"(0.26586822989021097,)",0.0013715679964685368,0.071962810673293826,6424.0,ADNRGY42,SAQ 4WKS: HAD A LOT OF ENERGY SF-12V2
2.6643952974903558e-05,0.25920551989170648,"(0.25781587884726376,)",0.0013896410444427243,-0.032389048239004264,6410.0,ADDOWN42,SAQ 4WKS: FELT DOWNHEARTED/DEPR SF-12V2
3.8951015169860199e-16,0.26517079617404249,"(0.26379363696025038,)",0.0013771592137921118,-0.058935615365607166,6416.0,ADSOCA42,SAQ 4WKS: HLTH STOPPED SOC ACTIV SF-12V2
7.2239495155892488e-28,0.27164645456242764,"(0.27028015121003568,)",0.0013663033523919621,-0.0091868144429193936,6410.0,PCS42,SAQ:PHY COMPONENT SUMMRY SF-12V2 IMPUTED
1.0964896398341909e-07,0.26106462257518503,"(0.25967846898301716,)",0.0013861535921678714,-0.0040575980032263054,6410.0,MCS42,SAQ:MNT COMPONENT SUMMRY SF-12V2 IMPUTED
0.88126102719833665,0.25753747616462197,"(0.25615978167165399,)",0.0013776944929679846,0.0057121684639990702,6480.0,SFFLAG42,SAQ: PCS/MCS IMPUTATION FLAG SF-12V2
1.2543007109802652e-05,0.25951490893490192,"(0.25811732776271235,)",0.001397581172189577,0.035249186222029605,6371.0,ADNERV42,SAQ 30 DAYS: HOW OFTEN FELT NERVOUS
7.8870642497211516e-05,0.25922735562714416,"(0.2578265879415983,)",0.0014007676855458673,0.033884013382910708,6359.0,ADHOPE42,SAQ 30 DAYS: HOW OFTEN FELT HOPELESS
7.7006344178047052e-09,0.26074895190797176,"(0.25934885522597928,)",0.0014000966819924798,0.045673995170465019,6349.0,ADREST42,SAQ 30 DAYS: HOW OFTEN FELT RESTLESS
0.0080084136671527799,0.25874232820198018,"(0.25734152630251927,)",0.0014008018994609017,0.024436882325767177,6363.0,ADSAD42,SAQ 30 DAYS: HOW OFTEN FELT SAD
1.1054570354766281e-08,0.26213312533069433,"(0.26073542959335705,)",0.0013976957373372789,0.042298908008203233,6348.0,ADEFRT42,SAQ 30 DAYS: HOW OFTN EVRYTHNG AN EFFORT
0.0011068267922261807,0.25881789802916877,"(0.25741414404816332,)",0.0014037539810054511,0.029029866729610145,6349.0,ADWRTH42,SAQ 30 DAYS: HOW OFTEN FELT WORTHLESS
5.0529025386215082e-08,0.25972839752917787,"(0.25830911981234617,)",0.0014192777168317017,0.009413541590551449,6272.0,K6SUM42,SAQ 30 DAYS: OVERALL RATING OF FEELINGS
3.8610559561928304e-08,0.26207195776382819,"(0.26067568899895377,)",0.0013962687648744199,0.054307693234256438,6355.0,ADINTR42,SAQ 2 WKS: LITTLE INTEREST IN THINGS
1.1790469049677754e-05,0.26095299672149308,"(0.25955306553927648,)",0.0013999311822165961,0.045142996976648274,6348.0,ADDPRS42,SAQ 2 WKS: FELT DOWN/DEPRESSED/HOPELESS
1.127046708300349e-07,0.2617181880378141,"(0.26031527723123504,)",0.0014029108065790608,0.028840167936952904,6328.0,PHQ242,SAQ 2 WKS: OVERALL RATING OF FEELINGS
1.6495031123458751e-21,0.26747165352348767,"(0.26608077691625376,)",0.0013908766072339152,-0.083205009864400215,6333.0,ADINSA42,SAQ: DO NOT NEED HEALTH INSURANCE
6.0641845235748719e-11,0.26256928623329712,"(0.26116175186631763,)",0.0014075343669794904,-0.038084046436792071,6300.0,ADINSB42,SAQ: HEALTH INSURANCE NOT WORTH COST
0.00037122251573002026,0.25833462677886887,"(0.25691720609426094,)",0.0014174206846079285,-0.022052941204363675,6292.0,ADRISK42,SAQ: MORE LIKELY TO TAKE RISKS
9.5606753737396005e-15,0.26498121942031427,"(0.26358428793996014,)",0.0013969314803541355,-0.053075116434632676,6327.0,ADOVER42,SAQ: CAN OVERCOME ILLS WITHOUT MED HELP
0.88690073601791219,0.2531339616392777,"(0.25165404214450748,)",0.001479919494770221,0.00072850873042006915,6069.0,ADCMPM42,SAQ: DATE COMPLETED - MONTH
0.81163358356637039,0.25247917758613347,"(0.25099551072060799,)",0.0014836668655254792,0.00021453364280190734,6059.0,ADCMPD42,SAQ: DATE COMPLETED - DAY
0.00064484620480653081,0.25491630207140781,"(0.25343379429904123,)",0.0014825077723665814,-0.14629677683604914,6044.0,ADCMPY42,SAQ: DATE COMPLETED - YEAR
4.4928368282123594e-06,0.25994699038224434,"(0.25857376692230738,)",0.0013732234599369564,-0.11840830070847662,6480.0,ADLANG42,SAQ: LANGUAGE OF SAQ INTERVIEW
1.0392137300016194e-127,0.21511763085813584,"(0.2095760993686876,)",0.0055415314894482481,1.9055219225588893,1570.0,DSDIA53,DCS: DIABETES DIAGNOSIS BY HEALTH PROF
0.010530685019579588,0.2385764938028847,"(0.22931906515611133,)",0.0092574286467733691,-0.0019452532528706579,1000.0,DSA1C53,DCS: TIMES TESTED FOR A-ONE-C IN 2012
0.00063014043294343052,0.21889717642450335,"(0.21268150408835884,)",0.0062156723361445065,-0.099059677009539923,1521.0,DSFT1353,DCS: HAD FEET CHECKED DURING 2013
0.0015006743452893358,0.21806408773119001,"(0.21184178604204829,)",0.0062223016891417293,-0.10016762286695918,1521.0,DSFT1253,DCS: HAD FEET CHECKED DURING 2012
0.00057349112952788015,0.2189880273886573,"(0.21277307800448209,)",0.0062149493841752168,-0.098927777603631195,1521.0,DSFT1153,DCS: HAD FEET CHECKED DURING 2011
0.00026583347651530935,0.2197320930633353,"(0.21352306462617343,)",0.0062090284371618676,-0.1041827275280926,1521.0,DSFB1153,DCS: HAD FEET CHECKED BEFORE 2011
0.0039147995268672547,0.21715331208134458,"(0.21092376284061254,)",0.0062295492407320463,0.11170017289281117,1521.0,DSFTNV53,DCS: NEVER HAD FEET CHECKED
0.00018601976777346776,0.22063371912507668,"(0.21453698159541623,)",0.0060967375296604454,-0.11711423304067843,1547.0,DSEY1353,DCS: DILATED EYE EXAM IN 2013
0.0032466536437960108,0.2179334757460486,"(0.21181561506088076,)",0.0061178606851678419,-0.088076098897275093,1547.0,DSEY1253,DCS: DILATED EYE EXAM IN 2012
0.0038959379579940356,0.21776429102594319,"(0.21164510686186966,)",0.0061191841640735323,-0.081951106693126677,1547.0,DSEY1153,DCS: DILATED EYE EXAM IN 2011
0.0031830604014315765,0.21795186189720051,"(0.21183414504111597,)",0.0061177168560845319,-0.083218914265381333,1547.0,DSEB1153,DCS: DILATED EYE EXAM BEFORE 2011
0.0015418087809299919,0.21862908132455816,"(0.21251666214326392,)",0.0061124191812942374,0.15772599085754102,1547.0,DSEYNV53,DCS: NEVER HAD DILATED EYE EXAM
7.5456846652619138e-05,0.21877172576184123,"(0.21265244424039353,)",0.0061192815214476948,-0.11107434320901655,1545.0,DSCH1353,DCS: BLOOD CHOLESTEROL CHECKED IN 2013
0.014831507248982152,0.21399597498318146,"(0.20784330159753117,)",0.0061526733856502869,-0.099782692415116059,1546.0,DSCH1253,DCS: BLOOD CHOLESTEROL CHECKED IN 2012
0.00037702156766831557,0.21742810113294753,"(0.21130229370541675,)",0.0061258074275307717,-0.10847302680422714,1546.0,DSCH1153,DCS: BLOOD CHOLESTEROL CHECKED IN 2011
2.2116638496674104e-05,0.22015785162719226,"(0.21405341210959694,)",0.006104439517595317,-0.12182880591548835,1546.0,DSCB1153,DCS: BLOOD CHOLESTEROL CHECKED BEF 2011
0.014904637702090984,0.21399152927354204,"(0.20783882108781637,)",0.0061527081857256638,0.35114861339868247,1546.0,DSCHNV53,DCS: NEVER HAD BLOOD CHOLESTEROL CHECKED
0.00015798516891713129,0.22431796372563484,"(0.21819818434674432,)",0.0061197793788905219,-0.11644466145611301,1534.0,DSFL1353,DCS: GOT FLU VACCINATION IN 2013
0.00060967814710511878,0.22302704324732858,"(0.21689707909148892,)",0.0061299641558396623,-0.10398769635186078,1534.0,DSFL1253,DCS: GOT FLU VACCINATION IN 2012
0.00012872922384794342,0.22451472042797727,"(0.21839649337020983,)",0.0061182270577674336,-0.1097155074467617,1534.0,DSFL1153,DCS: GOT FLU VACCINATION IN 2011
2.3168291013668251e-05,0.22617001839445428,"(0.22006485088671823,)",0.0061051675077360423,-0.12083461216375774,1534.0,DSVB1153,DCS: GOT FLU VACCINATION BEFORE 2011
0.0061064190366912525,0.22086375918620826,"(0.21471672770049788,)",0.0061470314857103858,0.09966943761955914,1534.0,DSFLNV53,DCS: NEVER GOT FLU VACCINATION
0.00035971313325601132,0.22162025348422298,"(0.21552328419036582,)",0.0060969692938571685,-0.14803742141033815,1545.0,DSKIDN53,DCS: HAS DIABETES CAUSED KIDNEY PROBLEMS
0.0019107726296030895,0.2222261108318655,"(0.21614975232273947,)",0.006076358509126023,-0.10443929123325291,1549.0,DSEYPR53,DCS: HAS DIABETES CAUSED EYE PROBS
0.15188990654337264,0.21594043527216167,"(0.20981496992272541,)",0.0061254653494362543,-0.049565261643681163,1549.0,DSDIET53,DCS: TREAT DIABETES W/DIET MODIFICATION
0.085114044503462688,0.21708873151609154,"(0.21100786729485732,)",0.0060808642212342168,0.06239126881565063,1558.0,DSMED53,DCS: TREAT DIABETES W/MEDS BY MOUTH
5.3925950756601666e-18,0.25236071492195222,"(0.24654628107818266,)",0.005814433843769562,-0.25656295592291278,1556.0,DSINSU53,DCS: TREAT DIABETES W/INSULIN INJECTIONS
0.26485363531366962,0.21645748063823145,"(0.20894748843987587,)",0.0075099921983555751,-0.060019543302557543,1265.0,DSCPCP53,DCS: LEARNED CARE FROM PRIMARY CARE PROV
0.00039464677735599486,0.2235091552766485,"(0.21606675101412431,)",0.0074424042625241826,-0.14061591347118765,1265.0,DSCNPC53,DCS: LEARNED CARE FROM OTHER PROVIDER
0.042595223438924384,0.21825114600639095,"(0.21075834548888028,)",0.0074928005175106671,-0.093254965258145667,1265.0,DSCPHN53,DCS: LEARN CARE FROM PHONE CALL W/PROV
0.30071010290047651,0.21634968318152503,"(0.20883865778070898,)",0.0075110254008160515,-0.036914841557954284,1265.0,DSCINT53,DCS: LEARNED CARE FROM READING INTERNET
0.074369910453445529,0.21767153284899821,"(0.21017317693381288,)",0.0074983559151853285,-0.074334358576289256,1265.0,DSCGRP53,DCS: LEARNED CARE BY TAKING GROUP CLASS
0.81161780770435588,0.21898840748601833,"(0.21265588106022937,)",0.0063325264257889646,-0.0040455687010702707,1493.0,DSCONF53,DCS: CONFIDENT TAKING CARE OF DIABETES
0.3322194780984653,0.21559160752053963,"(0.20954607077695997,)",0.0060455367435796603,-0.046836560249389508,1570.0,DSPRX53,DCS: WAS RESPONDENT A PROXY
2.8190983360744597e-09,0.19155624001563909,"(0.18865686012328631,)",0.0028993798923527825,0.012872561193578753,3359.0,DDNWRK31,# DAYS MISSED WORK DUE TO ILL/INJ (RD31)
1.9572568157623912e-31,0.22425040775927441,"(0.22143632217678078,)",0.0028140855824936306,0.010601527075990339,3321.0,DDNWRK42,# DAYS MISSED WORK DUE TO ILL/INJ (RD42)
9.277406473984729e-24,0.2149257359335357,"(0.21197986627474963,)",0.0029458696587860711,0.011773195832899215,3211.0,DDNWRK53,# DAYS MISSED WORK DUE TO ILL/INJ (RD53)
0.0012987715639306183,0.18764397828400992,"(0.17103704087243943,)",0.016606937411570488,0.017016171394624094,600.0,WKINBD31,# DAYS MISSED WORK STAYED IN BED (RD31)
0.00053139882587468828,0.18436173410329904,"(0.17186153079453736,)",0.01250020330876167,0.0059953633627662876,796.0,WKINBD42,# DAYS MISSED WORK STAYED IN BED (RD42)
2.3795055000011391e-06,0.20939681588734582,"(0.19309571930770353,)",0.016301096579642294,0.012703738810844049,595.0,WKINBD53,# DAYS MISSED WORK STAYED IN BED (RD53)
0.98446136512787552,0.29051617287575393,"(0.020236619685565005,)",0.27027955319018893,0.0042412243651616284,30.0,DDNSCL31,# DAYS MISSD SCHOOL DUE TO ILL/INJ(RD31)
0.53322508672569824,0.12473857300964419,"(-0.16701523598714108,)",0.29175380899678527,0.0049449679013878842,29.0,DDNSCL42,# DAYS MISSD SCHOOL DUE TO ILL/INJ(RD42)
0.17200237634862739,0.36524939471701978,"(-0.025366362380198737,)",0.39061575709721852,0.40279123655049637,22.0,DDNSCL53,# DAYS MISSD SCHOOL DUE TO ILL/INJ(RD53)
nan,1.0,"(nan,)",nan,1.2615779063325614,4.0,SCLNBD31,# DAYS MISSED SCHOOL STAYD IN BED (RD31)
0.58695666437695304,0.66709703135878318,"(-0.99741781184730094,)",1.6645148432060841,0.28292536544966629,7.0,SCLNBD42,# DAYS MISSED SCHOOL STAYD IN BED (RD42)
nan,1.0,"(nan,)",nan,-0.15700068981016724,4.0,SCLNBD53,# DAYS MISSED SCHOOL STAYD IN BED (RD53)
3.2846427582155659e-07,0.25266824092429829,"(0.2513223034923745,)",0.0013459374319237938,0.0057036764441932633,6676.0,DDBDYS31,# OTH DAY SPENT IN BED SINCE START(RD31)
1.8752591939091854e-12,0.25648457014873571,"(0.25514429898181135,)",0.0013402711669243672,0.0031899101152900291,6670.0,DDBDYS42,# OTH DAY SPENT IN BED SINCE START(RD42)
1.3780743409598277e-16,0.25763830768998197,"(0.25630112061286991,)",0.0013371870771120564,0.0043467632700368245,6675.0,DDBDYS53,# OTH DAY SPENT IN BED SINCE START(RD53)
0.35218749551015294,0.18348705152706135,"(0.18056745814753938,)",0.0029195933795219675,-0.037652521171695749,3369.0,OTHDYS31,MISS ANY WORK DAY TO CARE FOR OTH (RD31)
0.092205874054290163,0.19252195368763036,"(0.18960335833951336,)",0.0029185953481170035,-0.071040720567264362,3333.0,OTHDYS42,MISS ANY WORK DAY TO CARE FOR OTH (RD42)
0.11877229570494,0.19085335668637904,"(0.18782662360665237,)",0.0030267330797266734,-0.062567853904584886,3221.0,OTHDYS53,MISS ANY WORK DAY TO CARE FOR OTH (RD53)
0.097294882747444078,0.15185472677912182,"(0.11315608313406278,)",0.038698643645059039,0.012032340226318685,276.0,OTHNDD31,# DAY MISSED WORK TO CARE FOR OTH (RD31)
0.28047991228330749,0.20074908343063702,"(0.16045071788932452,)",0.040298365541312497,-0.0066412808062967024,251.0,OTHNDD42,# DAY MISSED WORK TO CARE FOR OTH (RD42)
0.7576296421697708,0.15001859069015533,"(0.11017571212875632,)",0.039842878561399009,0.0035265466890563391,269.0,OTHNDD53,# DAY MISSED WORK TO CARE FOR OTH (RD53)
0.0,0.25194839103651789,"(0.25072753529488623,)",0.0012208557416316657,1.9540535117749813,6752.0,ACCELI42,PERS ELIGIBLE FOR ACCESS SUPPLEMENT-R4/2
4.7364397544358415e-13,0.25762046697561181,"(0.25629833067458885,)",0.0013221363010229581,-0.10802777462145313,6751.0,LANGHM42,AC01 LANGUAGE SPOKEN MOST IN HOME-R4/2
1.2741160435971651e-08,0.25549886448145309,"(0.25417196508649953,)",0.0013268993949535623,-0.1413532873775859,6746.0,ENGCMF42,AC02 WHOLE HH COMFRTBLE SPEAKNG ENG-R4/2
9.4534658624433014e-05,0.2536024315221358,"(0.25227215217834642,)",0.0013302793437893756,0.10563906957799418,6746.0,ENGSPK42,AC02A NOT COMFRTBLE SPEAKNG ENGLISH-R4/2
9.6450940311636866e-16,0.2587705898028837,"(0.25744991379362381,)",0.0013206760092598913,-0.14545409776567478,6748.0,USBORN42,AC03 WAS PERSON BORN IN US-R4/2
2.0999720176494703e-05,0.26555195443610335,"(0.26014497495955935,)",0.0054069794765440049,0.0054186410159246193,1643.0,USLIVE42,AC04 # YRS PERSON LIVED IN US-R4/2
2.8176648281266238e-23,0.26430980846191043,"(0.2629893953152671,)",0.0013204131466433289,-0.26048933936423341,6699.0,HAVEUS42,AC05 DOES PERSON HAVE USC PROVIDER-R4/2
0.050745750564019705,0.21281211438066316,"(0.19764958688879786,)",0.015162527491865307,0.0049205949227027878,636.0,YNOUSC42,AC07 MAIN REAS PERS DOESNT HAVE USC-R4/2
0.57815816046167257,0.20836425577166617,"(0.19311605524078324,)",0.015248200530882938,0.037888398357389497,636.0,NOREAS42,AC08 OTH REAS NO USC:NO OTH REASONS-R4/2
0.78904326386420287,0.20806199425210292,"(0.19280797166947883,)",0.015254022582624094,-0.035301883676961188,636.0,SELDSI42,AC08 OTH REAS NO USC:SELDM/NEV SICK-R4/2
0.86192678076826035,0.20800940547723035,"(0.19275436994870176,)",0.015255035528528582,0.043598062014321967,636.0,NEWARE42,AC08 OTH REAS NO USC:RECENTLY MOVED-R4/2
0.063050745090546784,0.21235499193732177,"(0.19718365951877892,)",0.015171332418542849,-0.70407750880795938,636.0,DKWHRU42,AC08 OTH REAS NO USC:DK WHERE TO GO-R4/2
0.42157999575138294,0.20879230330920429,"(0.19355234767471052,)",0.015239955634493763,0.27037755751469922,636.0,USCNOT42,AC08 OTH REAS NO USC: USC NOT AVAIL-R4/2
0.87941355014369893,0.20800020419505894,"(0.19274499143477108,)",0.015255212760287851,-0.080687094991286568,636.0,PERSLA42,AC08 OTH REAS NO USC: LANGUAGE-R4/2
0.43919679870229567,0.20873189396156511,"(0.19349077474413134,)",0.015241119217433763,-0.16871070218883749,636.0,DIFFPL42,AC08 OTH REAS NO USC:DIFFRNT PLACES-R4/2
0.46983125426808625,0.20863527436692586,"(0.19339229409790992,)",0.015242980269015938,-0.27254351055808212,636.0,INSRPL42,AC08 OTH REAS NO USC:JUST CHNGD INS-R4/2
0.070755562517961945,0.21211473050534213,"(0.1969387702582539,)",0.015175960247088227,0.39224777779629383,636.0,MYSELF42,AC08 OTH REAS NO USC:NO DOC/TRT SLF-R4/2
0.083388265820430171,0.21177569557736142,"(0.19659320496247912,)",0.015182490614882305,0.18090269579786333,636.0,CARECO42,AC08 OTH REAS NO USC:COST OF MED CR-R4/2
0.056088673183303822,0.21260062280362257,"(0.19743402163772117,)",0.015166601165901406,-0.2136795581535525,636.0,NOHINS42,AC08 OTH REAS NO USC:NO HLTH INSRNC-R4/2
1.3860545545541864e-40,0.20797091972274129,"(0.19400886862811018,)",0.013962051094631112,1.8287800109145114,636.0,OTHINS42,AC08 OTH REAS NO USC: INS RELATED-R4/2
1.3860545545541864e-40,0.20797091972274129,"(0.19400886862811018,)",0.013962051094631112,1.8287800109145114,636.0,JOBRSN42,AC08 OTH REAS NO USC: JOB RELATED-R4/2
0.10352005978154495,0.21133602161753062,"(0.19614506216233052,)",0.015190959455200104,-1.2147582382654123,636.0,NEWDOC42,AC08 OTH REAS NO USC: LOOKNG FOR DR-R4/2
0.059153160588913442,0.21248873223536979,"(0.19731997587393224,)",0.015168756361437552,0.99941698840144899,636.0,DOCELS42,AC08 OTH REAS NO USC: DR ELSEWHERE-R4/2
1.3860545545541864e-40,0.20797091972274129,"(0.19400886862811018,)",0.013962051094631112,1.8287800109145114,636.0,NOLIKE42,AC08 OTH REAS NO USC: DONT LIKE DRS-R4/2
0.11603662834484088,0.21110738312025845,"(0.195912019713265,)",0.015195363406993456,1.1973882280801109,636.0,HEALTH42,AC08 OTH REAS NO USC: HLTH RELATED-R4/2
1.3860545545541864e-40,0.20797091972274129,"(0.19400886862811018,)",0.013962051094631112,1.8287800109145114,636.0,KNOWDR42,AC08 OTH REAS NO USC: KNOWS/IS A DR-R4/2
0.14298104094186756,0.21069611676066102,"(0.19549283169024034,)",0.01520328507042068,1.0892785374774983,636.0,ONJOB42,AC08 OTH REAS NO USC: DR AT WORK-R4/2
1.3860545545541864e-40,0.20797091972274129,"(0.19400886862811018,)",0.013962051094631112,1.8287800109145114,636.0,NOGODR42,AC08 OTH REAS NO USC: WONT GO TO DR-R4/2
1.3860545545541864e-40,0.20797091972274129,"(0.19400886862811018,)",0.013962051094631112,1.8287800109145114,636.0,TRANS42,AC08 OTH REAS NO USC: TRANSPRT/TIME-R4/2
1.3860545545541864e-40,0.20797091972274129,"(0.19400886862811018,)",0.013962051094631112,1.8287800109145114,636.0,CLINIC42,AC08 OTH REAS NO USC: HOSP/ER/CLNIC-R4/2
0.73815732922632238,0.20811309403796885,"(0.19286005572088316,)",0.015253038317085688,0.095738697822042251,636.0,OTHREA42,AC08 OTH REAS NO USC: OTHER REASON-R4/2
6.1001227164267873e-05,0.23864572213217616,"(0.23713359844226989,)",0.0015121236899062751,0.037259897977601597,6055.0,PROVTY42,PROVIDER TYPE-R4/2
0.0030669387437151554,0.24153577604972098,"(0.23946488397067578,)",0.0020708920790452057,0.028043462300930123,4408.0,PLCTYP42,USC TYPE OF PLACE-R4/2
0.88290265940600476,0.23629391315934578,"(0.23477611371547569,)",0.0015177994438700937,0.0016002172339349375,6051.0,GOTOUS42,AC12 HOW DOES PERS GET TO USC PROV-R4/2
0.94971792763351304,0.23577353496971742,"(0.23425319054326466,)",0.0015203444264527688,-0.00061088326106874301,6045.0,TMTKUS42,AC13 HOW LONG IT TAKES GET TO USC-R4/2
0.14834128721083475,0.23589776465086287,"(0.23437716318748159,)",0.0015206014633812881,-0.018360142981593303,6043.0,DFTOUS42,AC14 HOW DIFFICULT IS IT GET TO USC-R4/2
0.00084805452866702671,0.23350988417565988,"(0.23060651252481001,)",0.0029033716508498619,0.010894704439842315,3181.0,TYPEPE42,USC TYPE OF PROVIDER-R4/2
0.035664819365850024,0.23742658034316455,"(0.23590977592813345,)",0.0015168044150311033,-0.036338029743551381,6046.0,LOCATN42,USC LOCATION-R4/2
0.031252239256562273,0.23179978725078609,"(0.2288116502806109,)",0.0029881369701751925,0.073009478985729681,3098.0,HSPLAP42,AC18 IS PROVIDER HISPANIC OR LATINO-R4/2
0.0055246560813843144,0.22911271469010619,"(0.22609455892380315,)",0.0030181557663030434,-0.06563690678124795,3078.0,WHITPR42,AC19 IS PROVIDER WHITE-R4/2
0.11648609530058825,0.22779464943127548,"(0.22477133321371434,)",0.0030233162175611339,0.077820213902744823,3078.0,BLCKPR42,AC19 IS PROVIDER BLACK/AFRICAN AMER-R4/2
0.01562789828530383,0.2286459675026199,"(0.22562598434112924,)",0.003019983161490658,0.065927656115547018,3078.0,ASIANP42,AC19 IS PROVIDER ASIAN-R4/2
0.21144751813857196,0.22756721174257921,"(0.22454300506750935,)",0.0030242066750698626,-0.075508996255767263,3078.0,NATAMP42,AC19 IS PROVIDER NATIVE AMERICAN-R4/2
0.39825377544907703,0.22735346309839677,"(0.22432841956077221,)",0.003025043537624561,-0.09222849392217855,3078.0,PACISP42,AC19 IS PROVIDER OTH PACIFIC ISLNDR-R4/2
